Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU49,OUT013,1356.533
FDK28,OUT045,4334.631
FDT19,OUT046,2690.585
NCQ42,OUT045,1953.528
FDD03,OUT045,3704.914
NCM53,OUT013,1563.421
NCX53,OUT045,2213.516
FDV14,OUT027,2115.512
NCZ54,OUT017,2702.509
FDB39,OUT013,851.65
DRC24,OUT046,2306.596
FDY36,OUT013,1170.249
FDN01,OUT035,3026.465
DRH25,OUT046,842.01
FDV08,OUT046,664.665
NCP53,OUT049,4129.928
FDU52,OUT010,389.262
NCI42,OUT045,3649.053
FDZ14,OUT035,1967.903
FDF11,OUT046,4030.789
FDQ13,OUT018,1353.168
FDO32,OUT010,95.699
DRJ37,OUT018,2222.764
FDY43,OUT046,2775.779
NCT41,OUT017,2356.061
NCV17,OUT045,2215.158
FDM04,OUT027,1363.299
DRB48,OUT018,555.658
FDM24,OUT013,2436.696
FDT37,OUT049,4084.64
NCO05,OUT010,220.445
FDL13,OUT046,3852.556
FDL15,OUT017,2392.952
FDB11,OUT018,3477.819
FDL14,OUT019,375.079
FDY10,OUT019,290.976
FDJ40,OUT049,1752.467
NCW18,OUT046,3940.759
NCY06,OUT013,1972.124
DRE13,OUT018,1364.604
FDA26,OUT045,3675.761
NCE19,OUT010,131.718
FDE33,OUT035,1397.547
DRL59,OUT027,1337.597
FDY07,OUT046,695.114
FDF57,OUT018,2650.153
FDM58,OUT035,1676.193
FDP26,OUT027,2538.356
FDY32,OUT046,2605.223
FDD51,OUT010,95.699
FDU22,OUT018,1805.174
FDZ49,OUT018,3379.717
NCI42,OUT017,3900.411
FDT04,OUT027,1074.869
NCU41,OUT045,3067.028
FDS56,OUT045,4129.246
NCN42,OUT017,2308.263
FDK34,OUT046,4079.328
FDB03,OUT017,3622.647
DRJ25,OUT035,765.761
FDT25,OUT027,3333.093
FDN20,OUT013,2828.729
FDP09,OUT013,3707.26
FDM20,OUT019,582.977
NCG55,OUT046,1959.544
NCP14,OUT045,1614.077
NCH06,OUT046,3823.981
FDV52,OUT013,1848.633
NCL07,OUT035,662.098
DRJ11,OUT027,5571.9
DRO59,OUT013,1197.008
FDW15,OUT010,364.953
NCQ30,OUT035,2115.946
NCN54,OUT019,182.639
FDY01,OUT027,3191.839
FDX39,OUT035,3778.193
FDH53,OUT027,2002.756
FDA57,OUT035,668.65
NCC07,OUT010,243.684
FDU28,OUT013,3002.978
FDK36,OUT010,96.535
FDR36,OUT018,613.734
NCQ17,OUT035,2444.957
FDS28,OUT019,161.954
FDE08,OUT045,2361.293
FDU22,OUT046,1940.254
FDG41,OUT045,1591.376
FDO31,OUT010,183.36
FDM21,OUT019,599.693
FDU40,OUT017,3072.649
FDV36,OUT018,2015.552
FDT10,OUT027,1423.14
FDX38,OUT045,769.652
NCU30,OUT027,4148.315
NCV06,OUT049,3098.151
FDT16,OUT035,4012.109
NCP41,OUT027,2554.675
FDZ56,OUT017,3005.847
FDC22,OUT035,3169.069
FDU10,OUT035,628.694
FDS46,OUT045,1788.179
FDO08,OUT049,2670.938
NCV42,OUT018,1510.011
FDP33,OUT035,4027.414
FDJ12,OUT046,3715.945
FDH04,OUT045,1381.26
NCU54,OUT013,3461.22
FDO36,OUT010,420.094
FDT37,OUT027,6166.011
FDD14,OUT010,513.439
FDA16,OUT013,3938
NCS42,OUT019,233.882
FDP10,OUT019,267.95
FDQ28,OUT049,2418.231
FDK57,OUT010,268.116
FDK02,OUT013,1851.731
FDW47,OUT018,1868.654
NCC42,OUT018,2014.387
FDQ37,OUT018,2898.314
FDL40,OUT046,1614.972
DRE13,OUT010,200.342
FDQ34,OUT027,2592.808
NCB54,OUT046,2009.639
FDS48,OUT049,2288.11
FDO15,OUT045,1156.316
NCT30,OUT013,655.049
FDU49,OUT027,2109.77
FDE21,OUT046,2061.014
FDS49,OUT019,189.372
FDT38,OUT027,2108.635
FDZ01,OUT045,1674.942
FDC41,OUT035,1282.511
DRG13,OUT010,402.301
NCZ42,OUT018,3394.767
NCM07,OUT045,1341.831
NCV17,OUT018,2125.325
DRK39,OUT035,1385.341
FDS37,OUT018,1854.055
FDV12,OUT019,243.981
NCG19,OUT018,3407.13
FDS51,OUT013,905.668
NCO14,OUT046,656.575
FDC38,OUT046,2180.431
FDN15,OUT046,2260.986
NCH42,OUT013,4176.162
FDQ22,OUT046,603.184
FDC05,OUT013,2963.272
FDZ31,OUT013,2985.431
DRJ23,OUT049,3130.057
FDC52,OUT035,2434.937
DRD12,OUT010,204.641
FDV55,OUT017,2426.149
FDD32,OUT046,1352.912
FDR01,OUT049,3268.133
FDY08,OUT019,302.797
FDQ45,OUT045,2997.987
DRN11,OUT027,3742.689
NCS05,OUT018,2138.811
FDY32,OUT035,2675.968
NCD31,OUT045,2832.757
NCE06,OUT049,2798.142
NCP14,OUT046,1731.264
NCF18,OUT019,514.128
FDF14,OUT018,2309.069
FDB22,OUT017,2409.116
NCH54,OUT049,2663.482
FDU27,OUT035,765.761
FDS58,OUT027,3999.872
NCU29,OUT035,2469.717
FDJ57,OUT013,3005.86
FDL56,OUT049,1327.544
FDH60,OUT035,3181.537
FDN24,OUT018,931.918
FDD02,OUT017,2101.793
FDP15,OUT017,4094.752
FDB28,OUT027,5700.39
DRC49,OUT045,2499.674
NCG30,OUT018,1881.273
FDJ14,OUT049,1307.194
FDL52,OUT045,606.052
NCG19,OUT027,6116.378
NCN41,OUT035,1920.46
FDW22,OUT013,4003.366
FDI02,OUT013,1684.467
FDV51,OUT045,2679.03
FDV48,OUT046,1349.116
NCL17,OUT019,309.449
FDP46,OUT045,1395.562
FDU10,OUT045,593.962
FDT37,OUT010,590.112
FDI27,OUT035,764.504
FDN51,OUT046,4176.449
FDW07,OUT035,1394.32
FDN45,OUT049,3653.961
DRN37,OUT027,4407.022
DRF48,OUT049,3288.251
FDP38,OUT019,120.646
NCX18,OUT027,5719.506
FDK45,OUT018,1857.72
FDZ37,OUT049,1312.285
FDS50,OUT018,3459.09
NCR54,OUT018,2870.012
NCS17,OUT035,1616.444
FDV31,OUT046,2690.665
DRE27,OUT017,1662.709
FDN60,OUT013,2640.197
FDK26,OUT013,3045.318
FDX37,OUT018,1390.813
FDW31,OUT046,2922.447
FDX26,OUT018,3005.23
DRL49,OUT019,310.514
FDU49,OUT017,1383.832
FDY58,OUT046,4185.744
FDN03,OUT045,3886.388
NCV06,OUT010,525.425
FDH53,OUT045,1361.522
FDG31,OUT018,1159.988
NCC06,OUT045,2165.538
FDS13,OUT049,3871.966
FDP16,OUT035,4123.646
FDA35,OUT013,1935.304
DRP47,OUT018,3519.028
FDY28,OUT010,551.505
FDY20,OUT035,1406.24
NCH30,OUT017,1723.836
NCR29,OUT019,173.902
NCP05,OUT013,2293.451
NCF30,OUT019,294.249
FDA08,OUT035,2944.13
FDN51,OUT027,6166.011
FDH12,OUT046,1648.39
FDY39,OUT017,3304.683
NCO53,OUT045,3081.465
FDB40,OUT046,2392.987
FDH02,OUT049,1364.661
FDY11,OUT027,1536.07
FDQ09,OUT019,290.39
FDP16,OUT013,4048.594
NCF55,OUT018,536.653
FDY09,OUT027,4650.445
FDY39,OUT045,3147.6
NCU53,OUT049,2633.575
NCT41,OUT049,2394.968
FDJ45,OUT046,589.28
FDR28,OUT013,2721.541
FDN08,OUT013,1850.904
FDJ07,OUT049,2060.019
FDZ09,OUT027,4226.565
FDQ14,OUT017,2430.656
FDY12,OUT027,1136.052
FDK57,OUT046,2017.634
FDD20,OUT049,2140.461
FDS36,OUT018,1605.579
FDI40,OUT049,1704.607
FDJ40,OUT045,1739.246
FDE08,OUT013,2420.556
DRK01,OUT013,1558.14
FDC58,OUT049,680.266
FDE50,OUT046,3023.864
FDX48,OUT035,2454.659
DRM35,OUT018,2584.158
FDG41,OUT013,1559.71
FDB52,OUT046,3993.984
FDV19,OUT045,2582.822
DRG48,OUT017,2393.603
FDI26,OUT013,2876.286
FDU11,OUT019,294.249
FDF59,OUT019,294.552
FDR07,OUT049,1614.18
NCE06,OUT017,2737.713
FDE10,OUT046,2177.699
NCO55,OUT046,1648.396
FDZ13,OUT013,747.592
FDT50,OUT017,1659.648
FDH12,OUT010,241.278
FDD21,OUT045,1940.948
NCM05,OUT013,4371.899
FDK04,OUT013,845.373
FDN33,OUT017,1666.37
NCM18,OUT010,170.917
DRC25,OUT049,1312.327
FDT47,OUT017,1685.11
FDD45,OUT027,2576.606
NCD07,OUT018,1688.539
NCY54,OUT010,410.37
FDL12,OUT049,909.409
FDL02,OUT017,1700.995
FDC60,OUT035,1434.869
FDR37,OUT017,3236.645
FDY16,OUT017,3163.624
FDU26,OUT045,1901.699
FDN24,OUT013,851.51
FDH44,OUT013,2338.684
FDE23,OUT010,95.699
FDW60,OUT017,2982.553
FDQ55,OUT049,2031.88
FDV32,OUT027,1454.675
FDV03,OUT010,373.293
FDY14,OUT010,605.564
NCL55,OUT027,6108.418
DRF25,OUT017,622.349
FDX03,OUT046,684.541
FDF40,OUT045,4071.98
FDX24,OUT010,210.771
FDA25,OUT049,1718.359
FDH21,OUT018,2352.717
FDB47,OUT010,557.867
FDT34,OUT019,268.17
FDS39,OUT010,288.884
NCU05,OUT046,1347.993
FDE02,OUT049,1418.137
FDL25,OUT035,1427.69
FDC50,OUT049,1428.301
FDZ32,OUT049,1725.298
FDV14,OUT045,1349.28
FDR07,OUT045,1588.145
FDB26,OUT049,831.408
NCR50,OUT045,2353.693
FDP01,OUT018,2229.215
FDH57,OUT045,2120.856
FDM60,OUT027,1113.27
FDA45,OUT017,3072.044
FDU55,OUT017,4260.57
FDH40,OUT035,1389.238
FDG40,OUT019,95.699
FDT12,OUT049,3936.806
DRL59,OUT045,892.986
FDT47,OUT018,1380.3
FDI60,OUT017,1061.633
DRF51,OUT027,1074.869
NCK31,OUT049,783.034
FDB08,OUT045,2650.983
FDM44,OUT035,1779.936
FDD46,OUT018,2357.903
FDR27,OUT019,295.816
FDV56,OUT010,256.064
FDM02,OUT049,1305.457
FDU45,OUT018,1851.205
FDZ10,OUT017,1928.383
NCK31,OUT010,109.233
FDR27,OUT035,2173.299
FDF33,OUT013,1574.111
FDJ36,OUT046,1696.024
FDP33,OUT049,3941.773
FDG17,OUT046,4053.113
FDG47,OUT027,6116.378
NCW29,OUT046,2153.983
DRH59,OUT017,1154.229
FDR32,OUT017,4008.279
FDP48,OUT035,3233.666
FDG17,OUT035,4199.866
DRJ59,OUT017,650.637
FDY48,OUT027,2538.356
FDB02,OUT046,2738.06
FDN10,OUT019,292.994
NCD55,OUT035,647.756
FDX34,OUT013,1977.501
FDZ38,OUT045,3102.646
DRF37,OUT049,4050.243
DRL47,OUT019,294.255
FDL27,OUT035,1099.884
NCP53,OUT035,4220.887
FDT03,OUT019,476.282
FDJ28,OUT035,3106.132
FDF40,OUT018,3532.727
FDA32,OUT035,3957.957
NCP02,OUT017,860.23
FDZ31,OUT045,3074.195
NCQ29,OUT013,3836.579
FDP57,OUT010,239.613
FDL32,OUT027,3114.894
DRB01,OUT035,3093.703
FDJ40,OUT046,1738.911
FDO24,OUT018,2414.141
FDO11,OUT018,3516.017
FDA56,OUT035,2100.949
FDF02,OUT045,1604.739
FDA10,OUT013,1961.544
NCI55,OUT017,2152.253
FDZ40,OUT010,131.718
FDV08,OUT049,648.649
FDN48,OUT013,1393.555
FDU57,OUT017,2549.183
DRF49,OUT013,1747.606
FDS02,OUT035,3126.863
FDS43,OUT046,3152.41
FDT16,OUT013,4213.526
FDX19,OUT027,6116.378
FDK15,OUT046,1546.855
DRA12,OUT049,2150.206
FDY35,OUT017,706.635
NCU42,OUT013,2884.339
FDD26,OUT013,3143.145
FDR11,OUT018,2443.684
NCP53,OUT045,4067.788
FDP34,OUT045,2548.233
NCV41,OUT019,287.222
FDN20,OUT018,2560.715
FDZ16,OUT018,2836.758
FDZ28,OUT049,1941.647
NCL55,OUT013,4329.057
NCJ17,OUT046,1355.31
FDT37,OUT046,3858.102
FDV51,OUT049,2793.744
FDZ28,OUT035,2001.243
FDN27,OUT013,1866.196
FDS14,OUT019,369.921
FDZ58,OUT045,1846.308
FDD46,OUT046,2460.947
FDJ03,OUT035,760.365
FDU03,OUT010,417.948
FDA33,OUT027,3759.739
NCW53,OUT035,3068.125
NCC55,OUT017,606.844
FDP52,OUT019,592.897
FDE39,OUT049,2097.058
FDB44,OUT035,3951.615
FDG59,OUT013,562.153
FDI05,OUT013,1224.746
FDF59,OUT045,1970.524
FDM39,OUT019,403.936
FDB14,OUT013,1397.292
NCS05,OUT019,305.682
DRJ35,OUT045,896.816
FDO31,OUT019,194.639
FDA31,OUT046,2698.899
FDX40,OUT049,607.004
FDW56,OUT045,3194.553
FDH09,OUT018,742.045
FDA52,OUT019,401.473
FDF20,OUT019,532.769
FDE40,OUT046,964.038
NCU17,OUT046,1557.636
NCP14,OUT035,1648.226
FDN25,OUT027,1423.14
FDU39,OUT049,870.435
NCM05,OUT017,4463.161
FDU07,OUT017,2359.118
FDF28,OUT049,1996.064
FDR57,OUT049,2671.139
FDJ33,OUT013,1939.373
DRH23,OUT035,956.483
FDQ52,OUT046,3749.523
DRK13,OUT035,2989.351
FDP09,OUT046,3823.717
FDR08,OUT027,2589.648
FDV50,OUT045,1938.268
FDT13,OUT049,3093.614
FDJ27,OUT027,2587.766
FDH21,OUT046,2516.624
FDW14,OUT027,2153.233
FDL52,OUT049,673.047
FDW28,OUT017,3050.737
FDL40,OUT049,1584.849
FDE24,OUT046,2181.787
FDX35,OUT049,3922.629
FDP46,OUT017,1350.511
FDX56,OUT045,3602.539
FDQ45,OUT049,3145.218
FDK50,OUT027,4084.028
FDY26,OUT045,3854.907
FDQ09,OUT017,1776.927
FDN39,OUT049,2967.957
FDP13,OUT017,677.143
FDR51,OUT013,2298.567
FDZ49,OUT010,564.593
FDL28,OUT018,3581.025
FDZ10,OUT035,1963.738
FDK38,OUT013,2353.45
DRL49,OUT027,3502.826
FDR15,OUT013,2261.367
FDQ24,OUT035,4325.356
FDD56,OUT013,2790.606
NCR42,OUT046,591.543
FDH52,OUT045,970.938
FDH57,OUT019,296.476
FDR15,OUT010,386.366
FDJ34,OUT035,1969.478
FDW37,OUT035,1433.672
FDQ23,OUT018,1457.055
FDP34,OUT013,2538.594
FDE04,OUT027,4762.286
FDC48,OUT045,1344.424
FDA47,OUT019,375.549
FDI35,OUT018,2665.996
NCV05,OUT013,2314.739
FDR28,OUT045,2854.812
FDH31,OUT017,1608.455
FDP59,OUT019,267.496
FDS19,OUT018,1298.78
FDM60,OUT045,680.272
FDJ44,OUT018,2648.045
DRH51,OUT017,1344.193
DRC25,OUT017,1347.938
DRE25,OUT013,1426.017
NCX05,OUT049,1821.295
FDR11,OUT017,2574.621
DRP47,OUT045,3690.397
DRC49,OUT019,332.899
FDQ47,OUT027,1057.928
FDL20,OUT013,1663.984
FDM34,OUT035,2268.425
NCN55,OUT013,3979.396
FDD41,OUT035,1673.165
FDE52,OUT049,1395.341
NCT18,OUT019,403.253
FDJ32,OUT018,890.9
FDE16,OUT046,3877.563
FDZ09,OUT045,2666.705
DRZ11,OUT046,1954.442
FDK41,OUT049,1327.544
FDE56,OUT049,926.963
FDH34,OUT013,3009.335
DRI49,OUT013,1362.357
DRI59,OUT046,4008.824
DRC36,OUT049,2856.595
FDS15,OUT019,268.17
FDI07,OUT018,2785.677
FDZ15,OUT018,1870.756
NCX41,OUT027,5789.036
NCO29,OUT019,397.938
FDF57,OUT013,2666.633
FDI33,OUT035,1443.003
DRJ47,OUT049,2955.976
FDB34,OUT046,1359.416
FDY22,OUT027,3547.818
DRL11,OUT017,2596.861
FDY46,OUT035,3196.031
FDG17,OUT013,4100.603
FDE52,OUT018,1359.72
DRP47,OUT027,6116.378
FDO01,OUT010,269.624
FDL09,OUT046,2716.118
FDR57,OUT013,2561.183
DRD37,OUT035,800.702
FDQ36,OUT027,1096.078
FDL33,OUT049,3059.863
FDL48,OUT045,756.212
FDL28,OUT049,4003.282
NCN29,OUT046,807.089
FDO13,OUT035,2657.819
FDB38,OUT045,2846.936
FDI36,OUT035,3095.521
FDI58,OUT035,1420.239
FDH22,OUT018,1963.563
FDQ27,OUT013,1691.131
FDT33,OUT046,2668.215
FDC56,OUT045,1872.886
FDF14,OUT046,2338.851
FDQ39,OUT017,3300.235
NCM43,OUT017,2855.729
FDS46,OUT035,1918.646
FDI22,OUT049,3611.695
NCE43,OUT045,2949.959
FDZ36,OUT010,522.639
FDR13,OUT019,292.855
FDP46,OUT018,1341.205
FDW56,OUT019,516.812
FDB40,OUT017,2391.575
FDM28,OUT018,2611.592
FDV49,OUT013,4171.914
NCS53,OUT018,2421.976
FDO03,OUT049,4229.492
FDT15,OUT035,3309.425
FDD33,OUT049,3685.909
FDX13,OUT017,4073.017
FDH60,OUT013,2882.876
DRH51,OUT046,1350.038
NCL07,OUT049,654.784
FDW51,OUT045,3484.928
FDF21,OUT019,508.912
FDH26,OUT019,308.274
FDJ03,OUT049,754.226
FDU35,OUT017,1606.138
DRL01,OUT018,3367.685
FDE59,OUT045,603.32
FDI60,OUT035,1082.044
DRH39,OUT035,1400.893
FDK36,OUT049,786.899
FDN52,OUT045,1352.562
FDU12,OUT017,4195.851
NCT05,OUT027,6166.011
FDS37,OUT027,3165.448
FDK24,OUT017,791.764
DRF36,OUT013,2949.67
FDN46,OUT010,238.739
NCN06,OUT045,2644.629
FDD59,OUT035,1383.126
FDM14,OUT045,1670.943
FDO10,OUT018,946.789
FDU35,OUT013,1481.856
NCA30,OUT018,2898.732
NCO41,OUT049,1579.879
FDI24,OUT046,2684.438
FDZ16,OUT046,3143.778
FDV47,OUT046,1365.001
FDV16,OUT045,590.296
FDZ22,OUT035,1401.139
FDO20,OUT010,605.352
FDW38,OUT013,871.108
FDW52,OUT045,2682.499
FDT43,OUT019,118.679
NCS29,OUT045,4396.014
NCC31,OUT017,2346.182
FDA21,OUT017,3116.796
FDQ55,OUT046,2049.434
NCE54,OUT049,1196.257
FDD45,OUT017,1450.774
NCP17,OUT017,1070.419
FDR47,OUT035,3301.709
DRM35,OUT013,2758.562
FDR47,OUT019,515.863
FDX19,OUT010,604.617
FDV22,OUT027,3842.476
FDQ46,OUT027,2944.007
DRO47,OUT045,1735.12
FDB44,OUT010,551.074
FDN02,OUT010,553.984
FDW10,OUT045,2858.229
FDJ41,OUT019,585.649
FDM50,OUT046,909.185
FDW10,OUT035,2892.034
FDY48,OUT049,1701.809
NCE30,OUT027,5751.331
FDO04,OUT045,921.044
FDQ26,OUT010,169.95
NCX29,OUT018,2386.838
FDE39,OUT046,2041.277
NCR54,OUT027,5681.8
NCP55,OUT027,1423.14
FDX22,OUT017,4065.037
FDI05,OUT035,1248.082
FDC51,OUT027,3335.337
FDC10,OUT013,1820.628
FDJ46,OUT045,2990.813
FDV10,OUT010,95.699
FDX12,OUT027,6166.011
FDL43,OUT019,189.557
DRB13,OUT046,3014.312
FDF59,OUT027,3407.351
FDT35,OUT049,2830.132
NCJ19,OUT035,934.129
FDT35,OUT018,2658.528
FDI48,OUT046,742.937
DRC24,OUT019,373.9
NCZ05,OUT017,1744.274
FDJ57,OUT049,3210.58
FDX11,OUT017,3214.687
FDE09,OUT035,1844.287
NCK06,OUT049,2098.134
DRE37,OUT017,3157.598
FDV56,OUT046,1690.29
FDY43,OUT017,2784.958
FDV35,OUT013,2366.997
FDF05,OUT019,582.523
FDA36,OUT035,3195.518
FDS13,OUT027,6116.378
FDU47,OUT013,2202.813
FDI36,OUT010,532.178
FDH48,OUT046,1342.784
FDZ14,OUT013,1981.773
FDS46,OUT013,1969.82
FDE21,OUT017,2007.621
FDA26,OUT049,3879.042
FDV12,OUT046,1560.204
FDL46,OUT019,289.633
FDN57,OUT013,2145.848
NCJ18,OUT017,1898.105
FDO36,OUT045,2951.86
FDX55,OUT018,3269.136
FDT25,OUT019,293.356
FDD16,OUT049,1185.044
NCX18,OUT013,2886.295
NCG55,OUT018,1796.119
NCV18,OUT049,1343.155
NCS18,OUT035,1753.359
FDC37,OUT045,1659.851
FDE47,OUT046,2023.301
DRG49,OUT019,597.084
FDC39,OUT049,3698.424
FDH24,OUT019,386.721
FDV39,OUT027,5738.096
NCL17,OUT045,2142.507
NCY53,OUT035,1759.151
FDH52,OUT013,988.811
NCD19,OUT018,922.723
FDI44,OUT046,1273.065
DRD49,OUT027,6116.378
FDN08,OUT035,1879.816
FDO20,OUT027,6116.378
FDY02,OUT046,4063.98
FDX23,OUT045,1431.216
FDX01,OUT017,2002.404
FDH20,OUT027,2522.154
NCX41,OUT017,3960.804
FDD21,OUT027,3059.434
DRH11,OUT019,161.954
DRE60,OUT018,3440.743
FDB10,OUT013,4108.014
FDH38,OUT013,1955.661
NCL07,OUT018,563.711
FDD48,OUT046,2059.327
NCT54,OUT027,2497.904
FDF32,OUT027,5700.39
DRH51,OUT045,1329.001
DRG03,OUT035,2406.002
NCY42,OUT019,318.354
FDH32,OUT017,1658.783
NCJ06,OUT027,3229.205
FDH47,OUT027,2576.606
FDZ08,OUT018,1378.66
FDK16,OUT017,1665.141
DRG01,OUT018,1288.276
NCM53,OUT027,2567.158
NCB07,OUT035,3048.843
NCZ06,OUT035,3924.135
FDU48,OUT049,1981.405
NCB55,OUT027,1424.964
FDP15,OUT013,3934.555
FDF17,OUT046,2997.592
NCN06,OUT049,2672.059
DRM48,OUT018,555.198
FDH10,OUT046,3171.807
FDC60,OUT018,1356.505
FDE35,OUT018,923.201
DRI23,OUT013,2672.272
NCR38,OUT013,3754.473
FDP04,OUT035,979.44
NCW17,OUT045,2203.95
FDX34,OUT017,1963.7
NCK53,OUT045,1598.964
NCO54,OUT010,163.156
NCH55,OUT046,2104.295
FDT44,OUT027,3203.273
DRG49,OUT046,4142.851
FDX46,OUT010,169.95
DRG36,OUT049,3096.904
FDU37,OUT049,1331.911
FDK10,OUT049,3304.154
DRF37,OUT027,6116.378
FDC44,OUT035,1840.084
FDP15,OUT046,4039.061
FDZ27,OUT027,1142.214
FDY22,OUT019,325.497
DRG51,OUT035,2959.965
FDN58,OUT045,3773.129
FDW01,OUT049,2363.16
FDX24,OUT018,1327.119
FDO51,OUT017,677.642
FDJ52,OUT027,4104.446
NCY06,OUT010,267.818
FDE20,OUT018,2642.449
FDT23,OUT010,181.494
FDQ51,OUT046,779.395
FDE35,OUT046,889.443
FDB46,OUT013,3410.56
NCG19,OUT035,3645.134
NCL06,OUT018,3730.945
FDT36,OUT019,95.699
FDC56,OUT049,2016.547
FDJ26,OUT049,3580.99
FDZ59,OUT017,2843.835
FDV11,OUT027,4642.705
FDR13,OUT010,266.69
FDI15,OUT018,3573.497
FDF47,OUT018,3399.49
NCB54,OUT019,293.87
NCK19,OUT027,5594.09
FDX16,OUT017,2527.821
FDL50,OUT045,1883.715
NCE31,OUT035,587.277
DRJ01,OUT049,2737.085
FDE22,OUT013,2598.174
FDY20,OUT019,218.149
NCO14,OUT045,671.552
NCR50,OUT017,2397.304
DRM47,OUT017,3124.416
FDO27,OUT010,219.997
FDJ20,OUT027,3333.093
NCX17,OUT013,3518.207
FDG59,OUT049,594.043
FDD52,OUT045,1589.692
FDO48,OUT017,4208.595
FDC59,OUT019,176.594
FDS15,OUT018,1442.692
FDB47,OUT035,3969.82
FDV14,OUT019,211.966
FDB27,OUT013,2922.357
FDA35,OUT035,1901.54
FDN51,OUT018,3598.874
FDO39,OUT019,438.664
FDB28,OUT049,3062.257
DRJ25,OUT046,772.995
FDH46,OUT027,2540.834
FDI10,OUT045,2956.095
FDU21,OUT018,535.56
FDD09,OUT049,3055.984
FDD10,OUT046,2775.456
FDN31,OUT010,528.054
FDA46,OUT018,2816.965
FDM56,OUT046,1627.929
FDF11,OUT010,593.238
FDS32,OUT018,2058.845
NCM06,OUT013,2434.37
FDZ26,OUT045,3575.221
FDO01,OUT013,2239.092
FDJ46,OUT049,2835.127
FDG26,OUT019,582.977
FDZ38,OUT035,3069.156
NCO55,OUT013,1576.554
FDT60,OUT035,1969.48
FDW37,OUT049,1366.168
NCK42,OUT018,3213.204
FDA45,OUT046,2602.634
FDW55,OUT018,3489.33
FDY44,OUT017,3020.06
FDQ31,OUT017,1355.97
FDM09,OUT049,3104.049
FDH12,OUT018,1463.386
NCQ43,OUT035,1744.16
FDT33,OUT035,2887.962
NCT41,OUT018,2268.593
DRJ25,OUT010,109.233
NCQ41,OUT046,2897.53
NCN17,OUT049,1594.649
DRO35,OUT027,3165.448
FDU27,OUT018,753.85
FDY43,OUT027,4407.022
FDG46,OUT035,1982.684
DRL49,OUT018,2150.768
NCB55,OUT049,899.379
FDK28,OUT049,4490.379
FDO49,OUT045,777.738
FDT03,OUT013,3010.971
FDW33,OUT027,2592.808
FDR02,OUT035,1832.989
FDF50,OUT013,2858.412
FDA40,OUT018,1352.904
NCT53,OUT018,2588.244
FDY60,OUT035,2303.23
FDP44,OUT027,2592.808
NCQ50,OUT045,3767.804
NCC30,OUT017,2951.871
FDQ60,OUT018,1918.348
FDG41,OUT046,1644.326
FDQ03,OUT046,3873.57
FDM03,OUT045,1589.654
FDZ51,OUT018,1333.299
DRF51,OUT035,633.525
FDF39,OUT017,4284.043
FDW52,OUT035,2816.082
FDY22,OUT049,2380.404
FDG14,OUT013,2394.668
FDA57,OUT017,671.271
FDL45,OUT019,294.558
FDX28,OUT046,1574.861
NCQ54,OUT013,2891.003
FDH40,OUT045,1350.758
FDU52,OUT035,2568.898
FDT60,OUT010,267.141
FDK08,OUT045,1531.741
FDN04,OUT049,2998.592
FDE50,OUT013,2949.408
FDI16,OUT049,798.116
FDM50,OUT049,893.193
NCV30,OUT049,888.697
FDT44,OUT013,1759.577
FDY60,OUT013,2423.719
FDT56,OUT017,903.563
FDV58,OUT018,2856.588
FDU04,OUT013,2104.876
NCN05,OUT027,5063.006
FDI53,OUT018,2474.333
FDD34,OUT046,2797.183
FDW47,OUT027,3339.994
FDT51,OUT027,2965.275
FDO27,OUT013,1531.567
NCQ18,OUT018,1456.057
NCW05,OUT013,1552.997
FDI15,OUT010,605.352
NCH43,OUT010,559.602
FDT40,OUT049,1960.175
NCG19,OUT017,3559.771
NCM30,OUT035,682.938
FDB38,OUT017,2686.194
FDB22,OUT046,2452.743
FDC58,OUT046,669.433
NCI29,OUT013,2187.045
FDA23,OUT010,235.632
DRG48,OUT013,2363.055
FDV21,OUT013,1994.917
NCG18,OUT019,267.091
FDG40,OUT045,591.418
FDU24,OUT018,1389.794
FDA22,OUT049,2772.464
FDY35,OUT046,802.747
FDJ15,OUT045,3089.885
NCW18,OUT018,3394.767
FDK56,OUT018,2898.732
FDF44,OUT046,2112.559
FDP51,OUT049,1955.447
FDU22,OUT027,3203.273
FDM28,OUT017,2880.138
NCL42,OUT046,4064.143
FDJ15,OUT019,502.634
FDI32,OUT018,1877.467
DRL11,OUT046,2582.797
DRO59,OUT018,1292.816
FDA07,OUT019,296.43
NCO53,OUT013,3018.718
FDO21,OUT045,3802.683
FDW39,OUT045,2878.525
NCV17,OUT013,2248.774
FDE22,OUT046,2609.768
NCB06,OUT018,2386.381
DRF48,OUT017,3276.151
FDB05,OUT013,3832.089
FDP28,OUT027,6116.378
FDP23,OUT046,3904.981
NCS41,OUT018,2912.233
FDS40,OUT018,560.807
FDA16,OUT017,4121.634
FDN20,OUT035,3051.249
FDF04,OUT027,6166.011
DRG36,OUT018,2574.244
FDW16,OUT018,1345.732
FDU09,OUT017,872.268
FDW01,OUT046,2378.255
FDB15,OUT045,3833.163
NCJ17,OUT049,1331.115
NCT18,OUT018,2972.91
FDG16,OUT018,3206.542
FDP27,OUT017,3157.85
FDQ44,OUT027,3253.95
FDL50,OUT027,3342.857
FDW57,OUT027,4736.215
FDS34,OUT013,1793.97
NCV30,OUT035,935.365
